ID_Vehiculo,Matricula,Categoria_Vehiculo
997,AUT-00997,Autobus
998,AUT-00998,Autobus
999,AUT-00999,Autobus
1000,AUT-01000,Autobus
1001,AUT-01001,Autobus
1002,AUT-01002,Autobus
1003,AUT-01003,Autobus
1004,AUT-01004,Autobus
1005,AUT-01005,Autobus
1006,AUT-01006,Autobus
1007,AUT-01007,Autobus
1008,AUT-01008,Autobus
1009,AUT-01009,Autobus
1010,AUT-01010,Autobus
1011,AUT-01011,Autobus
1012,AUT-01012,Autobus
1013,AUT-01013,Autobus
1014,AUT-01014,Autobus
1015,AUT-01015,Autobus
1016,AUT-01016,Autobus
1017,AUT-01017,Autobus
1018,AUT-01018,Autobus
1019,AUT-01019,Autobus
1020,AUT-01020,Autobus
1021,AUT-01021,Autobus
1022,AUT-01022,Autobus
1023,AUT-01023,Autobus
1024,AUT-01024,Autobus
1025,AUT-01025,Autobus
1026,AUT-01026,Autobus
1027,AUT-01027,Autobus
1028,AUT-01028,Autobus
1029,AUT-01029,Autobus
1030,AUT-01030,Autobus
1031,AUT-01031,Autobus
1032,AUT-01032,Autobus
1033,AUT-01033,Autobus
1034,AUT-01034,Autobus
1035,AUT-01035,Autobus
1036,AUT-01036,Autobus
1037,AUT-01037,Autobus
1038,AUT-01038,Autobus
1039,AUT-01039,Autobus
1040,AUT-01040,Autobus
1041,AUT-01041,Autobus
1042,AUT-01042,Autobus
1043,AUT-01043,Autobus
1044,AUT-01044,Autobus
1045,AUT-01045,Autobus
1046,AUT-01046,Autobus
1047,AUT-01047,Autobus
1048,AUT-01048,Autobus
1049,AUT-01049,Autobus
1050,AUT-01050,Autobus
1051,AUT-01051,Autobus
1052,AUT-01052,Autobus
1053,AUT-01053,Autobus
1054,AUT-01054,Autobus
1055,AUT-01055,Autobus
1056,AUT-01056,Autobus
1057,AUT-01057,Autobus
1058,AUT-01058,Autobus
1059,AUT-01059,Autobus
1060,AUT-01060,Autobus
1061,AUT-01061,Autobus
1062,AUT-01062,Autobus
1063,AUT-01063,Autobus
1064,AUT-01064,Autobus
1065,AUT-01065,Autobus
1066,AUT-01066,Autobus
1067,AUT-01067,Autobus
1068,AUT-01068,Autobus
1069,AUT-01069,Autobus
1070,AUT-01070,Autobus
1071,AUT-01071,Autobus
1072,AUT-01072,Autobus
1073,AUT-01073,Autobus
1074,AUT-01074,Autobus
1075,AUT-01075,Autobus
1076,AUT-01076,Autobus
1077,AUT-01077,Autobus
1078,AUT-01078,Autobus
1079,AUT-01079,Autobus
1080,AUT-01080,Autobus
1081,AUT-01081,Autobus
1082,AUT-01082,Autobus
1083,AUT-01083,Autobus
1084,AUT-01084,Autobus
1085,AUT-01085,Autobus
1086,AUT-01086,Autobus
1087,AUT-01087,Autobus
1088,AUT-01088,Autobus
1089,AUT-01089,Autobus
1090,AUT-01090,Autobus
1091,AUT-01091,Autobus
1092,AUT-01092,Autobus
1093,AUT-01093,Autobus
1094,AUT-01094,Autobus
1095,AUT-01095,Autobus
1096,AUT-01096,Autobus
1097,AUT-01097,Autobus
1098,AUT-01098,Autobus
1099,AUT-01099,Autobus
1100,AUT-01100,Autobus
1101,AUT-01101,Autobus
1102,AUT-01102,Autobus
1103,AUT-01103,Autobus
1104,AUT-01104,Autobus
1105,AUT-01105,Autobus
1106,AUT-01106,Autobus
1107,AUT-01107,Autobus
1108,AUT-01108,Autobus
1109,AUT-01109,Autobus
1110,AUT-01110,Autobus
1111,AUT-01111,Autobus
1112,AUT-01112,Autobus
1113,AUT-01113,Autobus
1114,AUT-01114,Autobus
1115,AUT-01115,Autobus
1116,AUT-01116,Autobus
1117,AUT-01117,Autobus
1118,AUT-01118,Autobus
1119,AUT-01119,Autobus
1120,AUT-01120,Autobus
1121,AUT-01121,Autobus
1122,AUT-01122,Autobus
1123,AUT-01123,Autobus
1124,AUT-01124,Autobus
1125,AUT-01125,Autobus
1126,AUT-01126,Autobus
1127,AUT-01127,Autobus
1128,AUT-01128,Autobus
1129,AUT-01129,Autobus
1130,AUT-01130,Autobus
1131,AUT-01131,Autobus
1132,AUT-01132,Autobus
1133,AUT-01133,Autobus
1134,AUT-01134,Autobus
1135,AUT-01135,Autobus
1136,AUT-01136,Autobus
1137,AUT-01137,Autobus
1138,AUT-01138,Autobus
1139,AUT-01139,Autobus
1140,AUT-01140,Autobus
1141,AUT-01141,Autobus
1142,AUT-01142,Autobus
1143,AUT-01143,Autobus
1144,AUT-01144,Autobus
1145,AUT-01145,Autobus
1146,AUT-01146,Autobus
1147,AUT-01147,Autobus
1148,AUT-01148,Autobus
1149,AUT-01149,Autobus
1150,AUT-01150,Autobus
1151,AUT-01151,Autobus
1152,AUT-01152,Autobus
1153,AUT-01153,Autobus
1154,AUT-01154,Autobus
1155,AUT-01155,Autobus
1156,AUT-01156,Autobus
1157,AUT-01157,Autobus
1158,AUT-01158,Autobus
1159,AUT-01159,Autobus
1160,AUT-01160,Autobus
1161,AUT-01161,Autobus
1162,AUT-01162,Autobus
1163,AUT-01163,Autobus
1164,AUT-01164,Autobus
1165,AUT-01165,Autobus
1166,AUT-01166,Autobus
1167,AUT-01167,Autobus
1168,AUT-01168,Autobus
1169,AUT-01169,Autobus
1170,AUT-01170,Autobus
1171,AUT-01171,Autobus
1172,AUT-01172,Autobus
1173,AUT-01173,Autobus
1174,AUT-01174,Autobus
1175,AUT-01175,Autobus
1176,AUT-01176,Autobus
1177,AUT-01177,Autobus
1178,AUT-01178,Autobus
1179,AUT-01179,Autobus
1180,AUT-01180,Autobus
1181,AUT-01181,Autobus
1182,AUT-01182,Autobus
1183,AUT-01183,Autobus
1184,AUT-01184,Autobus
1185,AUT-01185,Autobus
1186,AUT-01186,Autobus
1187,AUT-01187,Autobus
1188,AUT-01188,Autobus
1189,AUT-01189,Autobus
1190,AUT-01190,Autobus
1191,AUT-01191,Autobus
1192,AUT-01192,Autobus
1193,AUT-01193,Autobus
1194,AUT-01194,Autobus
1195,AUT-01195,Autobus
1196,AUT-01196,Autobus
1197,AUT-01197,Autobus
1198,AUT-01198,Autobus
1199,AUT-01199,Autobus
1200,AUT-01200,Autobus
1201,AUT-01201,Autobus
1202,AUT-01202,Autobus
1203,AUT-01203,Autobus
1204,AUT-01204,Autobus
1205,AUT-01205,Autobus
1206,AUT-01206,Autobus
1207,AUT-01207,Autobus
1208,AUT-01208,Autobus
1209,AUT-01209,Autobus
1210,AUT-01210,Autobus
1211,AUT-01211,Autobus
1212,AUT-01212,Autobus
1213,AUT-01213,Autobus
1214,AUT-01214,Autobus
1215,AUT-01215,Autobus
1216,AUT-01216,Autobus
1217,AUT-01217,Autobus
1218,AUT-01218,Autobus
1219,AUT-01219,Autobus
1220,AUT-01220,Autobus
1221,AUT-01221,Autobus
1222,AUT-01222,Autobus
1223,AUT-01223,Autobus
1224,AUT-01224,Autobus
1225,AUT-01225,Autobus
1226,AUT-01226,Autobus
1227,AUT-01227,Autobus
1228,AUT-01228,Autobus
1229,AUT-01229,Autobus
1230,AUT-01230,Autobus
1231,AUT-01231,Autobus
1232,AUT-01232,Autobus
1233,AUT-01233,Autobus
1234,AUT-01234,Autobus
1235,AUT-01235,Autobus
1236,AUT-01236,Autobus
1237,AUT-01237,Autobus
1238,AUT-01238,Autobus
1239,AUT-01239,Autobus
1240,AUT-01240,Autobus
1241,AUT-01241,Autobus
1242,AUT-01242,Autobus
1243,AUT-01243,Autobus
1244,AUT-01244,Autobus
1245,AUT-01245,Autobus
1246,AUT-01246,Autobus
1247,AUT-01247,Autobus
1248,AUT-01248,Autobus
1249,AUT-01249,Autobus
1250,AUT-01250,Autobus
1251,AUT-01251,Autobus
1252,AUT-01252,Autobus
1253,AUT-01253,Autobus
1254,AUT-01254,Autobus
1255,AUT-01255,Autobus
1256,AUT-01256,Autobus
1257,AUT-01257,Autobus
1258,AUT-01258,Autobus
1259,AUT-01259,Autobus
1260,AUT-01260,Autobus
1261,AUT-01261,Autobus
1262,AUT-01262,Autobus
1263,AUT-01263,Autobus
1264,AUT-01264,Autobus
1265,AUT-01265,Autobus
1266,AUT-01266,Autobus
1267,AUT-01267,Autobus
1268,AUT-01268,Autobus
1269,AUT-01269,Autobus
1270,AUT-01270,Autobus
1271,AUT-01271,Autobus
1272,AUT-01272,Autobus
1273,AUT-01273,Autobus
1274,AUT-01274,Autobus
1275,AUT-01275,Autobus
1276,AUT-01276,Autobus
1277,AUT-01277,Autobus
1278,AUT-01278,Autobus
1279,AUT-01279,Autobus
1280,AUT-01280,Autobus
1281,AUT-01281,Autobus
1282,AUT-01282,Autobus
1283,AUT-01283,Autobus
1284,AUT-01284,Autobus
1285,AUT-01285,Autobus
1286,AUT-01286,Autobus
1287,AUT-01287,Autobus
1288,AUT-01288,Autobus
1289,AUT-01289,Autobus
1290,AUT-01290,Autobus
1291,AUT-01291,Autobus
1292,AUT-01292,Autobus
1293,AUT-01293,Autobus
1294,AUT-01294,Autobus
1295,AUT-01295,Autobus
1296,AUT-01296,Autobus
1297,AUT-01297,Autobus
1298,AUT-01298,Autobus
1299,AUT-01299,Autobus
1300,AUT-01300,Autobus
1301,AUT-01301,Autobus
1302,AUT-01302,Autobus
1303,AUT-01303,Autobus
1304,AUT-01304,Autobus
1305,AUT-01305,Autobus
1306,AUT-01306,Autobus
1307,AUT-01307,Autobus
1308,AUT-01308,Autobus
1309,AUT-01309,Autobus
1310,AUT-01310,Autobus
1311,AUT-01311,Autobus
1312,AUT-01312,Autobus
1313,AUT-01313,Autobus
1314,AUT-01314,Autobus
1315,AUT-01315,Autobus
1316,AUT-01316,Autobus
1317,AUT-01317,Autobus
1318,AUT-01318,Autobus
1319,AUT-01319,Autobus
1320,AUT-01320,Autobus
1321,AUT-01321,Autobus
1322,AUT-01322,Autobus
1323,AUT-01323,Autobus
1324,AUT-01324,Autobus
1325,AUT-01325,Autobus
1326,AUT-01326,Autobus
1327,AUT-01327,Autobus
1328,AUT-01328,Autobus
1329,AUT-01329,Autobus
1330,AUT-01330,Autobus
1331,AUT-01331,Autobus
1332,AUT-01332,Autobus
1333,AUT-01333,Autobus
1334,AUT-01334,Autobus
1335,AUT-01335,Autobus
1336,AUT-01336,Autobus
1337,AUT-01337,Autobus
1338,AUT-01338,Autobus
1339,AUT-01339,Autobus
1340,AUT-01340,Autobus
1341,AUT-01341,Autobus
1342,AUT-01342,Autobus
1343,AUT-01343,Autobus
1344,AUT-01344,Autobus
1345,AUT-01345,Autobus
1346,AUT-01346,Autobus
1347,AUT-01347,Autobus
1348,AUT-01348,Autobus
1349,AUT-01349,Autobus
1350,AUT-01350,Autobus
1351,AUT-01351,Autobus
1352,AUT-01352,Autobus
1353,AUT-01353,Autobus
1354,AUT-01354,Autobus
1355,AUT-01355,Autobus
1356,AUT-01356,Autobus
1357,AUT-01357,Autobus
1358,AUT-01358,Autobus
1359,AUT-01359,Autobus
1360,AUT-01360,Autobus
1361,AUT-01361,Autobus
1362,AUT-01362,Autobus
1363,AUT-01363,Autobus
1364,AUT-01364,Autobus
1365,AUT-01365,Autobus
1366,AUT-01366,Autobus
1367,AUT-01367,Autobus
1368,AUT-01368,Autobus
1369,AUT-01369,Autobus
1370,AUT-01370,Autobus
1371,AUT-01371,Autobus
1372,AUT-01372,Autobus
1373,AUT-01373,Autobus
1374,AUT-01374,Autobus
1375,AUT-01375,Autobus
1376,AUT-01376,Autobus
1377,AUT-01377,Autobus
1378,AUT-01378,Autobus
1379,AUT-01379,Autobus
1380,AUT-01380,Autobus
1381,AUT-01381,Autobus
1382,AUT-01382,Autobus
1383,AUT-01383,Autobus
1384,AUT-01384,Autobus
1385,AUT-01385,Autobus
1386,AUT-01386,Autobus
1387,AUT-01387,Autobus
1388,AUT-01388,Autobus
1389,AUT-01389,Autobus
1390,AUT-01390,Autobus
1391,AUT-01391,Autobus
1392,AUT-01392,Autobus
1393,AUT-01393,Autobus
1394,AUT-01394,Autobus
1395,AUT-01395,Autobus
1396,AUT-01396,Autobus
1397,AUT-01397,Autobus
1398,AUT-01398,Autobus
1399,AUT-01399,Autobus
1400,AUT-01400,Autobus
1401,AUT-01401,Autobus
1402,AUT-01402,Autobus
1403,AUT-01403,Autobus
1404,AUT-01404,Autobus
1405,AUT-01405,Autobus
1406,AUT-01406,Autobus
1407,AUT-01407,Autobus
1408,AUT-01408,Autobus
1409,AUT-01409,Autobus
1410,AUT-01410,Autobus
1411,AUT-01411,Autobus
1412,AUT-01412,Autobus
1413,AUT-01413,Autobus
1414,AUT-01414,Autobus
1415,AUT-01415,Autobus
1416,AUT-01416,Autobus
1417,AUT-01417,Autobus
1418,AUT-01418,Autobus
1419,AUT-01419,Autobus
1420,AUT-01420,Autobus
1421,AUT-01421,Autobus
1422,AUT-01422,Autobus
1423,AUT-01423,Autobus
1424,AUT-01424,Autobus
1425,AUT-01425,Autobus
1426,AUT-01426,Autobus
1427,AUT-01427,Autobus
1428,AUT-01428,Autobus
1429,AUT-01429,Autobus
1430,AUT-01430,Autobus
1431,AUT-01431,Autobus
1432,AUT-01432,Autobus
1433,AUT-01433,Autobus
1434,AUT-01434,Autobus
1435,AUT-01435,Autobus
1436,AUT-01436,Autobus
1437,AUT-01437,Autobus
1438,AUT-01438,Autobus
1439,AUT-01439,Autobus
1440,AUT-01440,Autobus
1441,AUT-01441,Autobus
1442,AUT-01442,Autobus
1443,AUT-01443,Autobus
1444,AUT-01444,Autobus
1445,AUT-01445,Autobus
1446,AUT-01446,Autobus
1447,AUT-01447,Autobus
1448,AUT-01448,Autobus
1449,AUT-01449,Autobus
1450,AUT-01450,Autobus
1451,AUT-01451,Autobus
1452,AUT-01452,Autobus
1453,AUT-01453,Autobus
1454,AUT-01454,Autobus
1455,AUT-01455,Autobus
1456,AUT-01456,Autobus
1457,AUT-01457,Autobus
1458,AUT-01458,Autobus
1459,AUT-01459,Autobus
1460,AUT-01460,Autobus
1461,AUT-01461,Autobus
1462,AUT-01462,Autobus
1463,AUT-01463,Autobus
1464,AUT-01464,Autobus
1465,AUT-01465,Autobus
1466,AUT-01466,Autobus
1467,AUT-01467,Autobus
1468,AUT-01468,Autobus
1469,AUT-01469,Autobus
1470,AUT-01470,Autobus
1471,AUT-01471,Autobus
1472,AUT-01472,Autobus
1473,AUT-01473,Autobus
1474,AUT-01474,Autobus
1475,AUT-01475,Autobus
1476,AUT-01476,Autobus
1477,AUT-01477,Autobus
1478,AUT-01478,Autobus
1479,AUT-01479,Autobus
1480,AUT-01480,Autobus
1481,AUT-01481,Autobus
1482,AUT-01482,Autobus
1483,AUT-01483,Autobus
1484,AUT-01484,Autobus
1485,AUT-01485,Autobus
1486,AUT-01486,Autobus
1487,AUT-01487,Autobus
1488,AUT-01488,Autobus
1489,AUT-01489,Autobus
1490,AUT-01490,Autobus
1491,AUT-01491,Autobus
1492,AUT-01492,Autobus
1493,AUT-01493,Autobus
1494,AUT-01494,Autobus
1495,AUT-01495,Autobus
1496,AUT-01496,Autobus
1497,AUT-01497,Autobus
1498,AUT-01498,Autobus
1499,AUT-01499,Autobus
1500,AUT-01500,Autobus
1501,AUT-01501,Autobus
1502,AUT-01502,Autobus
1503,AUT-01503,Autobus
1504,AUT-01504,Autobus
1505,AUT-01505,Autobus
1506,AUT-01506,Autobus
1507,AUT-01507,Autobus
1508,AUT-01508,Autobus
1509,AUT-01509,Autobus
1510,AUT-01510,Autobus
1511,AUT-01511,Autobus
1512,AUT-01512,Autobus
1513,AUT-01513,Autobus
1514,AUT-01514,Autobus
1515,AUT-01515,Autobus
1516,AUT-01516,Autobus
1517,AUT-01517,Autobus
1518,AUT-01518,Autobus
1519,AUT-01519,Autobus
1520,AUT-01520,Autobus
1521,AUT-01521,Autobus
1522,AUT-01522,Autobus
1523,AUT-01523,Autobus
1524,AUT-01524,Autobus
1525,AUT-01525,Autobus
1526,AUT-01526,Autobus
1527,AUT-01527,Autobus
1528,AUT-01528,Autobus
1529,AUT-01529,Autobus
1530,AUT-01530,Autobus
1531,AUT-01531,Autobus
1532,AUT-01532,Autobus
1533,AUT-01533,Autobus
1534,AUT-01534,Autobus
1535,AUT-01535,Autobus
1536,AUT-01536,Autobus
1537,AUT-01537,Autobus
1538,AUT-01538,Autobus
1539,AUT-01539,Autobus
1540,AUT-01540,Autobus
1541,AUT-01541,Autobus
1542,AUT-01542,Autobus
1543,AUT-01543,Autobus
1544,AUT-01544,Autobus
1545,AUT-01545,Autobus
1546,AUT-01546,Autobus
1547,AUT-01547,Autobus
1548,AUT-01548,Autobus
1549,AUT-01549,Autobus
1550,AUT-01550,Autobus
1551,AUT-01551,Autobus
1552,AUT-01552,Autobus
1553,AUT-01553,Autobus
1554,AUT-01554,Autobus
1555,AUT-01555,Autobus
1556,AUT-01556,Autobus
1557,AUT-01557,Autobus
1558,AUT-01558,Autobus
1559,AUT-01559,Autobus
1560,AUT-01560,Autobus
1561,AUT-01561,Autobus
1562,AUT-01562,Autobus
1563,AUT-01563,Autobus
1564,AUT-01564,Autobus
1565,AUT-01565,Autobus
1566,AUT-01566,Autobus
1567,AUT-01567,Autobus
1568,AUT-01568,Autobus
1569,AUT-01569,Autobus
1570,AUT-01570,Autobus
1571,AUT-01571,Autobus
1572,AUT-01572,Autobus
1573,AUT-01573,Autobus
1574,AUT-01574,Autobus
1575,AUT-01575,Autobus
1576,AUT-01576,Autobus
1577,AUT-01577,Autobus
1578,AUT-01578,Autobus
1579,AUT-01579,Autobus
1580,AUT-01580,Autobus
1581,AUT-01581,Autobus
1582,AUT-01582,Autobus
1583,AUT-01583,Autobus
1584,AUT-01584,Autobus
1585,AUT-01585,Autobus
1586,AUT-01586,Autobus
1587,AUT-01587,Autobus
1588,AUT-01588,Autobus
1589,AUT-01589,Autobus
1590,AUT-01590,Autobus
1591,AUT-01591,Autobus
1592,AUT-01592,Autobus
1593,AUT-01593,Autobus
1594,AUT-01594,Autobus
1595,AUT-01595,Autobus
1596,AUT-01596,Autobus
1597,AUT-01597,Autobus
1598,AUT-01598,Autobus
1599,AUT-01599,Autobus
1600,AUT-01600,Autobus
1601,AUT-01601,Autobus
1602,AUT-01602,Autobus
1603,AUT-01603,Autobus
1604,AUT-01604,Autobus
1605,AUT-01605,Autobus
1606,AUT-01606,Autobus
1607,AUT-01607,Autobus
1608,AUT-01608,Autobus
1609,AUT-01609,Autobus
1610,AUT-01610,Autobus
1611,AUT-01611,Autobus
1612,AUT-01612,Autobus
1613,AUT-01613,Autobus
1614,AUT-01614,Autobus
1615,AUT-01615,Autobus
1616,AUT-01616,Autobus
1617,AUT-01617,Autobus
1618,AUT-01618,Autobus
1619,AUT-01619,Autobus
1620,AUT-01620,Autobus
1621,AUT-01621,Autobus
1622,AUT-01622,Autobus
1623,AUT-01623,Autobus
1624,AUT-01624,Autobus
1625,AUT-01625,Autobus
1626,AUT-01626,Autobus
1627,AUT-01627,Autobus
1628,AUT-01628,Autobus
1629,AUT-01629,Autobus
1630,AUT-01630,Autobus
1631,AUT-01631,Autobus
1632,AUT-01632,Autobus
1633,AUT-01633,Autobus
1634,AUT-01634,Autobus
1635,AUT-01635,Autobus
1636,AUT-01636,Autobus
1637,AUT-01637,Autobus
1638,AUT-01638,Autobus
1639,AUT-01639,Autobus
1640,AUT-01640,Autobus
1641,AUT-01641,Autobus
1642,AUT-01642,Autobus
1643,AUT-01643,Autobus
1644,AUT-01644,Autobus
1645,AUT-01645,Autobus
1646,AUT-01646,Autobus
1647,AUT-01647,Autobus
1648,AUT-01648,Autobus
1649,AUT-01649,Autobus
1650,AUT-01650,Autobus
1651,AUT-01651,Autobus
1652,AUT-01652,Autobus
1653,AUT-01653,Autobus
1654,AUT-01654,Autobus
1655,AUT-01655,Autobus
1656,AUT-01656,Autobus
1657,AUT-01657,Autobus
1658,AUT-01658,Autobus
1659,AUT-01659,Autobus
1660,AUT-01660,Autobus
1661,AUT-01661,Autobus
1662,AUT-01662,Autobus
1663,AUT-01663,Autobus
1664,AUT-01664,Autobus
1665,AUT-01665,Autobus
1666,AUT-01666,Autobus
1667,AUT-01667,Autobus
1668,AUT-01668,Autobus
1669,AUT-01669,Autobus
1670,AUT-01670,Autobus
1671,AUT-01671,Autobus
1672,AUT-01672,Autobus
1673,AUT-01673,Autobus
1674,AUT-01674,Autobus
1675,AUT-01675,Autobus
1676,AUT-01676,Autobus
1677,AUT-01677,Autobus
1678,AUT-01678,Autobus
1679,AUT-01679,Autobus
1680,AUT-01680,Autobus
1681,AUT-01681,Autobus
1682,AUT-01682,Autobus
1683,AUT-01683,Autobus
1684,AUT-01684,Autobus
1685,AUT-01685,Autobus
1686,AUT-01686,Autobus
1687,AUT-01687,Autobus
1688,AUT-01688,Autobus
1689,AUT-01689,Autobus
1690,AUT-01690,Autobus
1691,AUT-01691,Autobus
1692,AUT-01692,Autobus
1693,AUT-01693,Autobus
1694,AUT-01694,Autobus
1695,AUT-01695,Autobus
1696,AUT-01696,Autobus
1697,AUT-01697,Autobus
1698,AUT-01698,Autobus
1699,AUT-01699,Autobus
1700,AUT-01700,Autobus
1701,AUT-01701,Autobus
1702,AUT-01702,Autobus
1703,AUT-01703,Autobus
1704,AUT-01704,Autobus
1705,AUT-01705,Autobus
1706,AUT-01706,Autobus
1707,AUT-01707,Autobus
1708,AUT-01708,Autobus
1709,AUT-01709,Autobus
1710,AUT-01710,Autobus
1711,AUT-01711,Autobus
1712,AUT-01712,Autobus
1713,AUT-01713,Autobus
1714,AUT-01714,Autobus
1715,AUT-01715,Autobus
1716,AUT-01716,Autobus
1717,AUT-01717,Autobus
1718,AUT-01718,Autobus
1719,AUT-01719,Autobus
1720,AUT-01720,Autobus
1721,AUT-01721,Autobus
1722,AUT-01722,Autobus
1723,AUT-01723,Autobus
1724,AUT-01724,Autobus
1725,AUT-01725,Autobus
1726,AUT-01726,Autobus
1727,AUT-01727,Autobus
1728,AUT-01728,Autobus
1729,AUT-01729,Autobus
1730,AUT-01730,Autobus
1731,AUT-01731,Autobus
1732,AUT-01732,Autobus
1733,AUT-01733,Autobus
1734,AUT-01734,Autobus
1735,AUT-01735,Autobus
1736,AUT-01736,Autobus
1737,AUT-01737,Autobus
1738,AUT-01738,Autobus
1739,AUT-01739,Autobus
1740,AUT-01740,Autobus
1741,AUT-01741,Autobus
1742,AUT-01742,Autobus
1743,AUT-01743,Autobus
1744,AUT-01744,Autobus
1745,AUT-01745,Autobus
1746,AUT-01746,Autobus
1747,AUT-01747,Autobus
1748,AUT-01748,Autobus
1749,AUT-01749,Autobus
1750,AUT-01750,Autobus
1751,AUT-01751,Autobus
1752,AUT-01752,Autobus
1753,AUT-01753,Autobus
1754,AUT-01754,Autobus
1755,AUT-01755,Autobus
1756,AUT-01756,Autobus
1757,AUT-01757,Autobus
1758,AUT-01758,Autobus
1759,AUT-01759,Autobus
1760,AUT-01760,Autobus
1761,AUT-01761,Autobus
1762,AUT-01762,Autobus
1763,AUT-01763,Autobus
1764,AUT-01764,Autobus
1765,AUT-01765,Autobus
1766,AUT-01766,Autobus
1767,AUT-01767,Autobus
1768,AUT-01768,Autobus
1769,AUT-01769,Autobus
1770,AUT-01770,Autobus
1771,AUT-01771,Autobus
1772,AUT-01772,Autobus
1773,AUT-01773,Autobus
1774,AUT-01774,Autobus
1775,AUT-01775,Autobus
1776,AUT-01776,Autobus
1777,AUT-01777,Autobus
1778,AUT-01778,Autobus
1779,AUT-01779,Autobus
1780,AUT-01780,Autobus
1781,AUT-01781,Autobus
1782,AUT-01782,Autobus
1783,AUT-01783,Autobus
1784,AUT-01784,Autobus
1785,AUT-01785,Autobus
1786,AUT-01786,Autobus
1787,AUT-01787,Autobus
1788,AUT-01788,Autobus
1789,AUT-01789,Autobus
1790,AUT-01790,Autobus
1791,AUT-01791,Autobus
1792,AUT-01792,Autobus
1793,AUT-01793,Autobus
1794,AUT-01794,Autobus
1795,AUT-01795,Autobus
1796,AUT-01796,Autobus
1797,AUT-01797,Autobus
1798,AUT-01798,Autobus
1799,AUT-01799,Autobus
1800,AUT-01800,Autobus
1801,AUT-01801,Autobus
1802,AUT-01802,Autobus
1803,AUT-01803,Autobus
1804,AUT-01804,Autobus
1805,AUT-01805,Autobus
1806,AUT-01806,Autobus
1807,AUT-01807,Autobus
1808,AUT-01808,Autobus
1809,AUT-01809,Autobus
1810,AUT-01810,Autobus
1811,AUT-01811,Autobus
1812,AUT-01812,Autobus
1813,AUT-01813,Autobus
1814,AUT-01814,Autobus
1815,AUT-01815,Autobus
1816,AUT-01816,Autobus
1817,AUT-01817,Autobus
1818,AUT-01818,Autobus
1819,AUT-01819,Autobus
1820,AUT-01820,Autobus
1821,AUT-01821,Autobus
1822,AUT-01822,Autobus
1823,AUT-01823,Autobus
1824,AUT-01824,Autobus
1825,AUT-01825,Autobus
1826,AUT-01826,Autobus
1827,AUT-01827,Autobus
1828,AUT-01828,Autobus
1829,AUT-01829,Autobus
1830,AUT-01830,Autobus
1831,AUT-01831,Autobus
1832,AUT-01832,Autobus
1833,AUT-01833,Autobus
1834,AUT-01834,Autobus
1835,AUT-01835,Autobus
1836,AUT-01836,Autobus
1837,AUT-01837,Autobus
1838,AUT-01838,Autobus
1839,AUT-01839,Autobus
1840,AUT-01840,Autobus
1841,AUT-01841,Autobus
1842,AUT-01842,Autobus
1843,AUT-01843,Autobus
1844,AUT-01844,Autobus
1845,AUT-01845,Autobus
1846,AUT-01846,Autobus
1847,AUT-01847,Autobus
1848,AUT-01848,Autobus
1849,AUT-01849,Autobus
1850,AUT-01850,Autobus
1851,AUT-01851,Autobus
1852,AUT-01852,Autobus
1853,AUT-01853,Autobus
1854,AUT-01854,Autobus
1855,AUT-01855,Autobus
1856,AUT-01856,Autobus
1857,AUT-01857,Autobus
1858,AUT-01858,Autobus
1859,AUT-01859,Autobus
1860,AUT-01860,Autobus
1861,AUT-01861,Autobus
1862,AUT-01862,Autobus
1863,AUT-01863,Autobus
1864,AUT-01864,Autobus
1865,AUT-01865,Autobus
1866,AUT-01866,Autobus
1867,AUT-01867,Autobus
1868,AUT-01868,Autobus
1869,AUT-01869,Autobus
1870,AUT-01870,Autobus
1871,AUT-01871,Autobus
1872,AUT-01872,Autobus
1873,AUT-01873,Autobus
1874,AUT-01874,Autobus
1875,AUT-01875,Autobus
1876,AUT-01876,Autobus
1877,AUT-01877,Autobus
1878,AUT-01878,Autobus
1879,AUT-01879,Autobus
1880,AUT-01880,Autobus
1881,AUT-01881,Autobus
1882,AUT-01882,Autobus
1883,AUT-01883,Autobus
1884,AUT-01884,Autobus
1885,AUT-01885,Autobus
1886,AUT-01886,Autobus
1887,AUT-01887,Autobus
1888,AUT-01888,Autobus
1889,AUT-01889,Autobus
1890,AUT-01890,Autobus
1891,AUT-01891,Autobus
1892,AUT-01892,Autobus
1893,AUT-01893,Autobus
1894,AUT-01894,Autobus
1895,AUT-01895,Autobus
1896,AUT-01896,Autobus
1897,AUT-01897,Autobus
1898,AUT-01898,Autobus
1899,AUT-01899,Autobus
1900,AUT-01900,Autobus
1901,AUT-01901,Autobus
1902,AUT-01902,Autobus
1903,AUT-01903,Autobus
1904,AUT-01904,Autobus
1905,AUT-01905,Autobus
1906,AUT-01906,Autobus
1907,AUT-01907,Autobus
1908,AUT-01908,Autobus
1909,AUT-01909,Autobus
1910,AUT-01910,Autobus
1911,AUT-01911,Autobus
1912,AUT-01912,Autobus
1913,AUT-01913,Autobus
1914,AUT-01914,Autobus
1915,AUT-01915,Autobus
1916,AUT-01916,Autobus
1917,AUT-01917,Autobus
1918,AUT-01918,Autobus
1919,AUT-01919,Autobus
1920,AUT-01920,Autobus
1921,AUT-01921,Autobus
1922,AUT-01922,Autobus
1923,AUT-01923,Autobus
1924,AUT-01924,Autobus
1925,AUT-01925,Autobus
1926,AUT-01926,Autobus
1927,AUT-01927,Autobus
